postalCode,lat,lng
82635,23.5086,-105.8343
82636,23.5262,-105.8389
82637,23.57,-105.8495
82640,23.3945,-106.1689
82642,23.4562,-106.1455
82643,23.5368,-106.1821
82644,23.4137,-106.1993
82646,23.2531,-106.1302
82647,23.3473,-106.1828
82648,23.3646,-106.1351
82650,23.3952,-105.9337
82653,23.424,-105.9201
82655,23.4988,-105.867
82656,23.4543,-106.0539
82658,23.3437,-105.9793
82660,23.4233,-105.8631
82663,23.4533,-105.8281
82666,23.4093,-105.8648
82667,23.4265,-105.8034
82670,23.3769,-105.7878
82675,23.3736,-105.9143
82677,23.4065,-105.7853
82680,23.2465,-106.0478
82684,23.2658,-105.9561
82685,23.227,-105.9542
82686,23.1515,-105.9256
80700,24.4658,-106.7877
80702,24.4658,-106.7877
80704,24.4814,-106.7994
80705,24.4814,-106.7994
80706,24.4814,-106.7994
80707,24.4658,-106.7877
80708,24.4658,-106.7877
80720,24.6156,-106.8192
80723,24.657,-106.9039
80724,24.6716,-106.9067
80725,24.7343,-106.9037
80726,24.7175,-106.9367
80730,24.6499,-106.9789
80733,24.6365,-106.953
80734,24.6118,-106.9354
80735,24.5208,-106.8808
80736,24.5283,-106.7925
80737,24.5624,-106.8086
80738,24.6233,-106.8831
80740,24.7284,-106.8278
80743,24.7098,-106.8691
80744,24.658,-106.7053
80750,24.4649,-106.8462
80753,24.4224,-106.8603
80754,24.3815,-106.8981
80755,24.4183,-106.8353
80756,24.4732,-106.9034
80757,24.4751,-106.7966
80758,24.4703,-106.771
80760,24.4814,-106.7994
80763,24.5342,-106.7336
80764,24.5139,-106.6794
80770,24.4642,-106.9894
80773,24.4325,-107.0292
80774,24.294,-106.8261
80775,24.3494,-106.8135
80776,24.3691,-106.7637
80777,24.3523,-106.6432
80778,24.2926,-106.7599
80780,24.3996,-106.6125
80783,24.4355,-106.6551
80784,24.4533,-106.7058
80785,24.475,-106.6167
80786,24.4486,-106.6502
80790,24.26,-106.5168
80793,24.2235,-106.6123
80794,24.2821,-106.5604
80795,24.3409,-106.5927
80797,24.3114,-106.6017
80000,24.61,-107.3892
80007,24.6515,-107.2667
80010,24.6515,-107.2667
80013,24.7263,-107.3262
80014,24.3073,-107.1177
80015,24.5767,-107.4769
80016,24.7263,-107.3262
80017,24.7263,-107.3262
80018,24.8475,-107.3956
80019,24.9253,-107.5119
80020,24.6515,-107.2667
80024,24.6823,-107.2749
80025,24.6515,-107.2667
80026,24.6515,-107.2667
80027,24.6306,-107.2541
80028,24.9149,-107.5694
80029,24.4296,-107.203
80030,24.6515,-107.2667
80034,24.8367,-107.388
80040,24.3682,-107.3707
80050,24.8637,-107.4752
80054,24.8637,-107.4752
80055,24.8637,-107.4752
80058,24.8637,-107.4752
80059,24.8637,-107.4752
80060,24.6515,-107.2667
80063,24.6515,-107.2667
80064,24.6738,-107.4577
80065,24.6738,-107.4577
80070,24.6515,-107.2667
80080,24.8074,-107.3213
80088,24.6515,-107.2667
80090,24.6515,-107.2667
80093,24.6976,-107.3353
80100,24.3164,-107.3382
80101,24.5373,-107.2464
80102,24.5373,-107.2464
80103,24.5373,-107.2464
80104,24.3451,-107.0955
80105,24.7623,-107.3616
80106,24.5373,-107.2464
80107,24.3451,-107.0955
80109,24.5373,-107.2464
80110,24.2796,-107.2266
80120,24.6091,-107.3506
80128,24.6515,-107.2667
80129,24.6091,-107.3506
80130,24.7134,-107.4694
80135,24.7571,-107.0525
80139,24.7353,-107.2609
80140,24.7134,-107.4694
80143,24.5457,-107.1919
80144,24.6394,-107.3618
80145,24.6515,-107.2667
80150,24.3743,-107.2415
80155,24.6515,-107.2667
80159,24.3406,-107.3714
80160,24.6515,-107.2667
80170,25.0445,-107.2249
80176,24.6109,-107.3405
80177,24.6109,-107.3405
80178,24.7333,-107.4667
80179,24.6515,-107.2667
80180,24.2706,-107.3009
80184,24.6563,-107.2931
80189,24.6727,-107.3536
80190,24.9182,-107.6436
80194,24.6672,-107.4458
80197,24.6031,-107.5042
80199,24.5668,-107.3843
80200,24.6515,-107.2667
80210,24.6515,-107.2667
80220,24.3396,-107.3721
80225,24.3396,-107.3721
80226,24.3396,-107.3721
80227,24.3396,-107.3721
80228,24.3396,-107.3721
80230,24.6515,-107.2667
80240,24.7628,-107.3598
80246,24.7251,-107.3186
80247,24.5333,-107.4425
80248,24.275,-107.1386
80249,24.5535,-107.3081
80250,24.5584,-107.3564
80260,24.6515,-107.2667
80270,24.5584,-107.3564
80279,24.5584,-107.3564
80280,24.4819,-107.44
80290,24.9833,-107.5167
80295,24.7101,-107.5458
80296,24.6167,-107.3717
80297,24.2479,-107.1813
80298,24.6395,-107.4039
80299,24.6395,-107.4039
80300,24.7172,-107.4294
80301,24.8182,-107.4771
80302,24.9643,-107.5584
80303,24.9049,-107.6674
80304,24.8215,-107.4989
80305,24.9336,-107.428
80306,24.7796,-107.4601
80308,24.3801,-107.3691
80309,24.8825,-107.4928
80310,25.089,-107.4522
80311,25.0864,-107.2155
80313,25.0649,-107.4875
80314,25.19,-107.35
80315,25.0119,-107.3335
80316,24.6515,-107.2667
80317,24.9846,-107.1967
80318,24.8963,-107.3235
80319,24.9336,-107.3855
80380,24.8022,-107.14
80383,24.9023,-107.161
80384,24.8219,-107.2578
80385,24.7757,-107.2461
80386,24.8782,-106.9813
80387,24.7472,-107.0798
80390,24.6719,-107.266
80391,24.7481,-107.2073
80393,24.6467,-107.2675
80394,24.8015,-107.1698
80396,24.7022,-107.3325
80397,24.6848,-107.0977
80398,24.6444,-107.4129
80399,24.6515,-107.2667
80400,24.6559,-107.2211
80402,24.1595,-107.0814
80403,24.8766,-107.3685
80405,24.61,-107.3892
80408,24.8667,-107.2167
80409,24.6559,-107.2211
80410,24.65,-107.1558
80411,24.6942,-107.1732
80415,24.5714,-107.4161
80416,24.5741,-107.131
80417,24.5726,-107.2385
80419,24.5365,-107.2743
80420,24.4618,-107.2858
80430,24.6515,-107.2667
80433,24.5553,-107.4302
80434,24.5274,-107.4436
80435,24.5553,-107.4302
80439,24.4747,-107.3862
80440,24.5078,-107.1587
80441,24.6002,-107.0609
80442,24.5522,-107.0969
80443,24.6317,-107.0775
80444,24.5146,-107.0342
80447,24.6515,-107.2667
80449,24.4445,-107.0745
80450,24.3569,-107.381
80451,24.4069,-107.1149
80452,24.4393,-107.3893
80453,24.4214,-107.3286
80454,24.4029,-107.3673
80455,24.3428,-107.3411
80457,24.3411,-107.3989
80460,24.3836,-107.2922
80463,24.2315,-107.2637
80464,24.2236,-107.1861
80465,24.4639,-107.3842
80466,24.445,-107.3762
80467,24.2421,-107.3293
80468,24.1667,-107.2228
80470,24.3761,-107.0373
80475,24.4343,-107.124
80480,24.3806,-107.2265
80481,24.3451,-107.0955
80483,24.3994,-107.1714
80484,24.2925,-107.1514
80485,24.3581,-107.161
80489,24.2606,-107.0709
80490,24.2703,-107.205
80491,24.3386,-107.1753
80492,24.8855,-107.6422
80493,24.2921,-107.1219
80496,24.251,-107.0141
80498,24.1046,-107.1296
81700,26.7077,-108.324
81703,26.893,-108.3636
81705,26.6802,-108.277
81706,26.6802,-108.277
81707,26.7113,-108.3294
81708,26.7138,-108.3315
81709,26.7138,-108.3315
81710,26.735,-108.3131
81712,26.7965,-108.2584
81713,26.806,-108.3767
81715,26.71,-108.4033
81716,26.7269,-108.4006
81717,26.7657,-108.4389
81718,26.8632,-108.4828
81719,27.0073,-108.4302
81720,26.6558,-108.163
81724,26.6683,-108.1427
81725,26.7455,-108.0288
81727,26.7279,-108.2021
81730,26.8291,-108.1699
81733,26.8223,-108.1135
81734,26.8016,-108.1439
81735,26.7463,-108.0876
81736,26.7226,-108.1454
81737,26.7624,-108.2233
81738,26.6527,-108.2485
81740,26.7697,-108.4664
81743,26.6819,-108.4892
81745,26.6307,-108.4537
81746,26.6914,-108.5096
81749,26.7366,-108.5783
81750,26.6523,-108.1231
81753,26.6645,-108.0444
81754,26.6177,-108.0851
81755,26.5972,-108.09
81756,26.5564,-108.2736
81757,26.6211,-108.3194
81760,26.5742,-108.3544
81763,26.5119,-108.3053
81764,26.4191,-108.2419
81765,26.5192,-108.3792
81766,26.3531,-108.1302
81770,26.4547,-108.1027
81773,26.5417,-108.1363
81774,26.5368,-108.0161
81775,26.4566,-108.0407
81776,26.4452,-108.093
81777,26.5013,-108.1954
81780,26.99,-108.2039
81783,26.978,-108.275
81784,26.923,-108.3127
82700,23.9749,-106.814
82702,23.8668,-106.8482
82703,24.0432,-106.8424
82704,24.083,-106.7797
82705,24.0432,-106.8424
82706,23.9749,-106.814
82707,24.0432,-106.8424
82708,23.9749,-106.814
82710,24.2578,-106.7585
82713,24.2357,-106.7464
82720,24.1903,-106.6945
82721,24.1776,-106.7326
82723,24.2052,-106.6455
82724,24.114,-106.7585
82725,24.0934,-106.7672
82728,23.9696,-106.711
82730,24.1215,-106.8926
82739,24.0989,-106.836
82740,24.0915,-106.925
82741,24.1542,-106.9994
82743,24.1275,-106.9263
82745,24.0993,-106.9239
82747,24.0627,-106.9232
82757,24.1439,-106.9172
82758,24.0381,-106.8096
82760,24.0886,-106.8228
82763,24.0594,-106.7003
82764,24.0742,-106.7846
82766,23.9911,-106.9564
82770,24.0635,-107.0136
82773,24.005,-106.9922
82775,24.0432,-106.8424
82776,23.9906,-106.8986
82777,24.0158,-106.9414
82780,23.8192,-106.88
82786,23.8859,-106.8896
82787,23.9004,-106.9285
82788,23.9238,-106.8187
82790,23.8619,-106.865
82791,23.8667,-106.8294
82792,23.912,-106.7271
82793,23.8993,-106.8369
82797,23.7903,-106.87
82400,22.7395,-105.7263
82410,22.7241,-105.6859
82419,22.7395,-105.7263
82420,22.7241,-105.6859
82430,22.7241,-105.6859
82440,22.7395,-105.7263
82457,22.6828,-105.8182
82458,22.8287,-105.7898
82459,22.7793,-105.7969
82460,22.5142,-105.4658
82470,22.7241,-105.6859
82478,22.7395,-105.7263
82500,22.8983,-105.8089
82505,22.7241,-105.6859
82513,22.872,-105.6813
82517,22.9095,-105.5978
82530,22.7333,-105.8333
82532,22.7642,-105.8581
82534,22.8152,-105.7785
82540,22.7667,-105.6717
82545,22.7876,-105.6929
82550,22.7197,-105.5978
82553,22.7417,-105.5877
82554,22.7817,-105.5478
82560,22.5396,-105.7362
82563,22.5817,-105.7244
82564,22.6586,-105.7711
82580,22.6197,-105.6039
82585,22.6197,-105.6039
82590,22.5325,-105.4525
82591,22.5333,-105.5167
82592,22.6352,-105.4763
81800,26.1889,-108.769
81802,26.2553,-108.679
81803,26.0833,-108.75
81804,26.1889,-108.769
81805,26.2146,-108.7642
81806,26.2039,-108.7661
81807,26.2642,-108.7047
81810,26.4814,-108.5014
81811,26.5935,-108.4272
81812,26.4522,-108.4823
81815,26.4522,-108.4823
81820,26.1867,-108.9168
81825,26.4169,-108.6183
81827,26.3543,-108.6725
81828,26.4012,-108.6629
81830,26.3858,-108.4844
81833,26.3427,-108.7043
81834,26.2997,-108.9242
81835,26.3427,-108.7043
81840,26.39,-108.3644
81843,26.3876,-108.397
81844,26.449,-108.3834
81845,26.3754,-108.4063
81846,26.3796,-108.4591
81847,26.2824,-108.3854
81850,26.3126,-108.7797
81854,26.3465,-108.7395
81855,26.5134,-108.7811
81856,26.2531,-108.9355
81860,26.3738,-108.6252
81864,26.1715,-108.5633
81870,26.002,-108.9114
81871,26.0142,-108.8439
81872,26.0214,-108.8309
81873,26.0142,-108.8439
81874,26.0142,-108.8439
81875,26.0142,-108.8439
81877,26.0312,-108.7157
81878,26.0514,-108.8856
81880,25.9842,-108.8606
81887,25.8631,-108.9128
81888,25.9282,-108.847
81889,25.8616,-108.7114
81890,25.951,-108.9299
81891,26.2553,-108.679
81892,25.9565,-108.9774
81893,25.9622,-108.8994
81895,26.0177,-108.8447
81000,25.5345,-108.5584
81010,25.5981,-108.4494
81014,25.5968,-108.4566
81015,25.5956,-108.4637
81016,25.5345,-108.5584
81017,25.5345,-108.5584
81018,25.5345,-108.5584
81020,25.5714,-108.4797
81028,25.6115,-108.1976
81029,25.7651,-108.9861
81030,25.5936,-108.6104
81040,25.5845,-108.5821
81042,25.5455,-108.5686
81043,25.4776,-108.3181
81045,25.5527,-108.3677
81048,25.7666,-108.8876
81049,25.4222,-108.504
81050,25.5936,-108.6104
81060,25.5345,-108.5584
81065,25.6472,-108.6492
81066,25.7292,-108.8122
81075,25.5345,-108.5584
81077,25.6912,-109.0492
81090,25.3997,-108.6114
81095,25.3997,-108.6114
81100,25.5498,-108.4553
81101,25.4962,-108.5141
81102,25.6517,-108.3868
81103,25.6194,-108.4339
81104,25.6439,-108.4678
81105,25.3956,-108.4228
81106,25.5325,-108.4399
81107,25.4678,-108.4252
81110,25.6787,-108.8139
81113,25.7675,-108.7506
81117,25.6154,-108.8043
81118,25.5345,-108.5584
81119,25.6969,-108.8144
81120,25.431,-108.5919
81121,25.7183,-108.7213
81122,25.6115,-108.1976
81123,25.6439,-108.6919
81124,25.6279,-108.7149
81127,25.7193,-108.7384
81128,25.625,-108.6383
81130,25.7306,-108.3457
81131,25.7337,-108.4841
81132,25.6827,-108.4234
81133,25.6833,-108.4833
81136,25.7233,-108.5264
81140,25.7052,-108.3461
81141,25.7052,-108.3461
81142,25.6833,-108.3935
81143,25.6894,-108.3628
81144,25.6141,-108.4158
81148,25.5506,-108.3144
81149,25.5388,-108.4129
81160,25.5231,-108.5006
81161,25.4742,-108.5587
81162,25.5392,-108.5447
81163,25.4267,-108.6304
81164,25.5274,-108.6158
81165,25.5331,-108.6608
81166,25.5047,-108.7163
81167,25.4922,-108.7466
81170,25.4464,-108.4553
81175,25.4391,-108.4527
81176,25.6333,-108.4167
81177,25.3683,-108.4539
81178,25.4273,-108.3772
81180,25.75,-108.3333
81181,25.535,-108.2169
81182,25.5866,-108.3103
81183,25.627,-108.3093
81186,25.4902,-108.2459
81189,25.4817,-108.3697
81190,25.3708,-108.4192
81197,25.2869,-108.4968
82000,23.4684,-106.306
82007,23.4684,-106.306
82008,23.4684,-106.306
82010,23.4879,-106.6216
82013,23.4684,-106.306
82014,23.4684,-106.306
82015,23.4684,-106.306
82016,23.4879,-106.6216
82017,23.4879,-106.6216
82018,23.4684,-106.306
82019,23.4684,-106.306
82020,23.2196,-106.4049
82028,23.2196,-106.4049
82030,23.4684,-106.306
82035,23.4684,-106.306
82037,23.2261,-106.3951
82038,23.2261,-106.3951
82040,23.1931,-106.4053
82043,23.4684,-106.306
82047,23.1931,-106.4053
82048,23.1931,-106.4053
82050,23.2261,-106.3951
82059,23.4684,-106.306
82060,23.2261,-106.3951
82070,23.2261,-106.3951
82080,22.9,-106.0917
82089,23.4684,-106.306
82090,23.3316,-106.4696
82099,23.4684,-106.306
82100,23.1931,-106.4053
82102,23.1931,-106.4053
82103,23.4684,-106.306
82110,23.4684,-106.306
82112,23.2537,-106.4518
82113,23.2537,-106.4518
82118,23.2537,-106.4518
82120,23.4684,-106.306
82123,23.2201,-106.3179
82124,23.2727,-106.3246
82125,23.2299,-106.2098
82126,23.2201,-106.3179
82127,23.4684,-106.306
82128,23.2201,-106.3179
82129,23.2856,-106.4116
82130,23.3345,-106.3243
82132,23.1935,-106.2841
82133,23.4684,-106.306
82134,23.5387,-106.2266
82136,23.2665,-106.3935
82137,23.3345,-106.3243
82138,23.3345,-106.3243
82139,23.2654,-106.3775
82140,23.4684,-106.306
82143,23.4684,-106.306
82144,23.2616,-106.3588
82146,23.2616,-106.3588
82147,23.2616,-106.3588
82148,23.2616,-106.3588
82149,23.2616,-106.3588
82150,23.1954,-106.3391
82153,23.4684,-106.306
82154,23.2577,-106.4169
82155,23.4684,-106.306
82156,23.2303,-106.373
82157,23.2377,-106.4205
82158,23.2303,-106.373
82159,23.2303,-106.373
82160,23.4684,-106.306
82163,23.2556,-106.407
82164,23.255,-106.4115
82165,23.2577,-106.4169
82170,23.2384,-106.406
82180,23.233,-106.3973
82183,23.2801,-106.4239
82185,23.2801,-106.4239
82186,23.2241,-106.3987
82187,23.2833,-106.4167
82188,23.4684,-106.306
82190,22.9314,-106.1103
82195,22.9314,-106.1103
82196,22.9314,-106.1103
82197,22.9314,-106.1103
82198,22.9314,-106.1103
82199,22.9314,-106.1103
82200,23.2547,-106.2567
82203,23.2061,-106.2611
82204,23.1896,-106.2599
82206,23.1401,-106.245
82207,23.2256,-106.2997
82210,23.1398,-106.1372
82213,23.4684,-106.306
82214,23.1957,-106.2105
82215,23.1398,-106.1372
82216,23.4684,-106.306
82217,23.1398,-106.1372
82233,23.3986,-106.2537
82236,23.3992,-106.2835
82238,23.3736,-106.322
82240,23.5106,-106.5903
82245,23.2456,-106.2058
82246,23.3895,-106.3398
82247,23.2722,-106.2467
82248,23.3068,-106.2546
82249,23.3281,-106.2556
82266,23.1232,-106.2765
82267,23.1954,-106.3391
82269,23.1706,-106.3403
82270,23.3501,-106.4183
82273,23.3602,-106.3826
82274,23.2833,-106.3735
82275,23.3407,-106.4021
82277,23.391,-106.449
82300,23.5811,-106.1547
82304,23.6674,-106.0384
82313,23.5387,-106.2266
82314,23.5333,-106.2223
82320,23.5231,-106.4111
82329,23.5231,-106.4111
82330,23.4531,-106.4645
82334,23.4277,-106.424
82335,23.3872,-106.3859
82350,23.559,-106.4674
82360,23.5344,-106.4806
82369,23.602,-106.4431
82370,23.446,-106.5328
82384,23.4844,-106.602
80800,25.3908,-107.9195
80803,25.3599,-107.7796
80804,25.3599,-107.7796
80805,25.4757,-107.9123
80806,25.3599,-107.7796
80807,25.0167,-107.8062
80808,25.3908,-107.9195
80810,25.4931,-107.9156
80830,25.5452,-108.0054
80833,25.6276,-107.9492
80834,25.4858,-107.9353
80836,25.5367,-108.0024
80840,25.6242,-107.9711
80845,25.6739,-107.8868
80846,25.7456,-107.726
80850,25.6118,-107.8724
80853,25.6938,-107.7876
80854,25.6794,-107.7102
80855,25.6375,-107.6287
80856,25.5719,-107.7639
80857,25.5989,-107.7458
80870,25.3599,-107.7796
80873,25.3989,-107.7651
80875,25.5095,-107.7631
80876,25.4631,-107.7124
80877,25.3599,-107.7796
80880,25.3686,-107.8481
80883,25.391,-107.734
80884,25.3376,-107.7836
80885,25.2643,-107.7327
80886,25.2271,-107.7956
80887,25.2667,-107.7597
80888,25.2513,-107.8558
80890,25.4305,-107.9149
80893,25.4637,-107.9717
80894,25.4722,-107.9639
80895,25.4609,-107.8547
80896,25.3821,-107.9496
80897,25.2665,-107.7823
80920,25.1682,-107.6841
80923,25.1581,-107.7362
80925,25.1914,-107.795
80926,25.1382,-107.7021
80927,25.1956,-107.6495
80928,25.1608,-107.6214
80930,25.0866,-107.6822
80935,25.1522,-107.5541
80936,25.1332,-107.6229
80940,25.0243,-107.6499
80950,25.0282,-107.8818
80953,25.0547,-107.6558
80954,25.0071,-107.655
80955,25.0472,-107.7722
80956,24.9815,-107.7092
80957,25.0167,-107.8062
80960,25.11,-107.9011
80963,25.1008,-107.7661
80964,25.0899,-107.8397
80965,25.0472,-107.8817
80966,25.0621,-107.8007
80967,25.2022,-107.8662
82800,23.0632,-105.9628
82802,22.9983,-105.8589
82803,22.9996,-105.8579
82804,23.0562,-105.8054
82805,22.9657,-105.9236
82806,22.986,-105.8629
82807,22.9853,-105.8678
82808,22.9963,-105.8683
82809,22.9952,-105.8746
82810,23.2047,-105.8934
82817,23.0562,-105.8054
82820,23.0094,-106.1525
82821,23.0102,-106.1104
82823,23.0102,-106.1104
82824,22.9402,-106.1178
82826,22.9967,-106.0483
82827,23.0946,-106.08
82830,23.0415,-105.8115
82832,22.9308,-105.9248
82833,23.1108,-106.0319
82835,22.9669,-105.9108
82839,23.0279,-105.9449
82850,23.0033,-105.8878
82860,23.0699,-105.5181
82870,22.8775,-105.9575
82871,22.9087,-105.9246
82872,22.9463,-105.9534
82874,22.9377,-105.821
82875,22.9969,-105.8414
82876,22.9247,-105.8422
82880,23.0233,-105.7608
82884,23.0985,-106.0097
82885,22.9481,-105.5937
82887,22.9996,-105.7461
81400,25.4659,-108.1109
81401,25.4659,-108.1109
81410,25.5423,-108.0435
81413,25.4757,-108.021
81414,25.509,-108.0323
81420,25.3709,-108.2342
81426,25.4185,-108.0762
81427,25.3709,-108.2342
81429,25.3709,-108.2342
81430,25.4185,-108.0762
81440,25.464,-108.0701
81448,25.464,-108.0701
81450,25.4807,-108.1623
81460,25.4547,-108.0763
81469,25.456,-108.0738
81470,25.4736,-108.1493
81474,25.3709,-108.2342
81475,25.4736,-108.1493
81476,25.4185,-108.0762
81477,25.4442,-108.053
81478,25.4736,-108.1493
81479,25.4185,-108.0762
81480,25.459,-108.0931
81489,25.4185,-108.0762
81490,25.4185,-108.0762
81493,25.4659,-108.1109
81498,25.4659,-108.1109
81499,25.4659,-108.1109
81500,25.4658,-108.1032
81504,25.4356,-108.2721
81510,25.4667,-108.2333
81513,25.6017,-108.1719
81520,25.4807,-108.1623
81523,25.5481,-108.1074
81524,25.5872,-108.1131
81525,25.5689,-108.0825
81526,25.4853,-108.074
81530,25.4034,-108.0398
81533,25.4603,-108.0252
81535,25.34,-107.9872
81540,25.2356,-107.9781
81543,25.2778,-107.9731
81544,25.2376,-107.9004
81545,25.1819,-107.9579
82902,24.0774,-106.3692
82904,23.9465,-106.3919
82909,23.8789,-106.3239
82910,23.9314,-106.4317
82912,23.9314,-106.4317
82913,23.9314,-106.4317
82916,23.9314,-106.4317
82917,23.9314,-106.4317
82918,23.9314,-106.4317
82921,24.1928,-106.3332
82930,23.9399,-106.1548
82940,23.923,-106.6218
82945,23.9405,-106.5961
82950,24.1031,-105.9922
82960,23.8523,-106.6359
82961,23.8787,-106.6454
82966,23.7333,-106.7167
82968,23.8177,-106.6771
82969,23.7242,-106.7821
82970,23.8448,-106.4239
82971,23.9193,-106.5088
82972,23.8909,-106.4927
82973,23.8156,-106.4236
82990,23.7673,-106.5127
82993,23.7696,-106.4743
82996,23.4879,-106.6216
81900,25.7621,-108.2729
81902,25.8721,-108.3199
81903,25.8174,-108.2026
81904,25.7403,-108.2956
81906,25.8626,-108.12
81907,25.8689,-107.9902
81910,25.7939,-108.3489
81912,25.9687,-108.1103
81913,26.0254,-108.5824
81915,25.7939,-108.3489
81916,25.7939,-108.3489
81920,26.0648,-108.0344
81930,26.0133,-107.6875
81933,25.9335,-107.6505
81935,25.8667,-107.6667
81940,26.1824,-108.2974
81943,26.2249,-108.2237
81945,26.0834,-108.1964
81946,26.0008,-108.1944
81947,25.9613,-108.2289
81950,25.9177,-108.0589
81960,25.9361,-108.3964
81963,25.9775,-108.3811
81964,26,-108.3429
81970,26.2101,-108.1221
81971,25.7625,-107.9066
81973,25.8094,-107.915
81975,25.8346,-107.7666
81976,26.1333,-107.9667
81977,25.7838,-107.7905
81980,25.7668,-108.5366
81983,25.7668,-108.5366
81985,25.7911,-108.5633
81986,25.7952,-108.4975
81988,25.7102,-108.6123
81989,25.6058,-108.1687
81990,25.7188,-108.141
81991,25.7519,-108.0864
81993,25.8378,-108.0779
81995,25.7183,-107.9992
81996,25.7278,-108.0806
81997,25.6628,-108.1284
80320,24.6792,-107.6032
80322,24.7233,-107.7646
80323,24.7233,-107.7646
80324,24.7481,-107.6968
80327,24.8828,-107.6943
80330,24.9355,-107.8644
80331,24.7147,-107.7428
80332,24.676,-107.7944
80333,25.0205,-107.8843
80334,24.7595,-107.7716
80335,24.7515,-107.8279
80336,24.7219,-107.7564
80337,24.6975,-107.6894
80338,24.6247,-107.9083
80339,24.6725,-107.6909
80345,24.7978,-107.6467
80347,24.8723,-107.655
80348,24.8244,-107.6331
80349,24.6567,-107.545
80360,24.4984,-107.7193
80363,24.634,-107.931
80365,24.5998,-107.8045
80366,24.7233,-107.7646
80367,24.6077,-107.5631
80368,24.6037,-107.6006
80370,24.6277,-107.6563
80371,24.68,-107.5456
80372,24.7681,-107.6481
80373,24.7837,-107.5909
80374,24.7779,-107.607
80376,24.7304,-107.6123
80377,24.7134,-107.4694
80378,24.6571,-107.5526
84920,29.8263,-110.2249
84923,29.8403,-110.2533
84924,29.7987,-110.3184
84925,29.6987,-110.3157
84928,29.7642,-110.1951
84929,29.8108,-110.2214
84930,29.8068,-110.1279
84933,29.8454,-110.1119
84934,29.8259,-110.0722
84935,29.8011,-110.0698
84200,31.1044,-109.1973
84210,31.3283,-109.5772
84213,31.1044,-109.1973
84220,31.1044,-109.1973
84230,31.3316,-109.514
84240,31.1044,-109.1973
84250,31.3137,-109.5655
84259,31.3137,-109.5655
84260,31.3184,-109.5276
84267,31.1044,-109.1973
84269,31.3184,-109.5276
84270,31.3247,-109.5194
84279,31.3247,-109.5194
84300,30.885,-109.1744
84303,31.2795,-109.581
84304,31.2342,-109.4315
84305,31.1705,-109.524
84306,31.0317,-109.3053
84307,30.9207,-109.2722
84310,31.2383,-109.2706
84313,31.2577,-109.0892
84314,31.2558,-108.9298
84315,31.1044,-109.1973
84316,31.0113,-109.0994
84317,31.0916,-108.9712
85760,27.0255,-108.8843
85764,27.0255,-108.8843
85765,27.0255,-108.8843
85766,27.2699,-108.9613
85767,26.7586,-108.6119
85770,27.6467,-108.8014
85773,27.0293,-108.8945
85774,27.3289,-108.6619
85775,27.1981,-109.1222
85776,27.09,-109.175
85777,26.8143,-108.8998
83750,30.7823,-112.545
83753,31.1759,-111.9249
83754,30.7823,-112.545
83755,30.7823,-112.545
83756,30.7823,-112.545
83757,31.1759,-111.9249
83760,31.2679,-112.1287
83767,31.2679,-112.1287
83770,31.1418,-111.7541
83780,31.0161,-112.0567
83784,31.1759,-111.9249
83785,30.9956,-111.9239
83786,30.7992,-111.8233
83790,30.7047,-111.9183
83793,30.655,-111.8369
83794,30.6142,-111.8972
83795,30.5956,-111.8231
83796,30.5717,-111.7606
83797,30.7253,-111.8036
85680,28.9276,-109.1868
85681,28.9383,-109.1864
85690,28.8649,-109.168
85695,28.8081,-108.9376
84640,30.4109,-110.1893
84650,30.4542,-110.1475
84653,30.6629,-110.348
84654,30.4207,-110.3124
84655,30.2865,-110.2561
84656,30.2936,-110.1792
84657,30.4745,-109.9315
83820,30.8436,-111.5836
83830,30.8117,-111.5605
83833,30.816,-111.5449
83834,30.8049,-111.476
83835,30.7499,-111.5121
83836,30.8037,-111.5314
83837,30.8031,-111.6431
84480,29.8087,-109.1405
84483,29.8453,-109.0877
84484,29.8453,-109.0877
84485,29.8453,-109.0877
84486,29.8453,-109.0877
84490,29.8453,-109.0877
84493,29.9756,-109.1321
84494,29.8453,-109.0877
84495,29.8453,-109.0877
84496,29.6729,-109.1249
85660,28.9815,-109.4001
85670,28.6494,-109.2987
85673,28.7883,-109.3415
85674,28.9495,-109.5153
85675,28.5942,-109.2745
85676,29.0789,-109.399
84380,30.3557,-108.9315
84390,30.0468,-108.6417
84393,30.2694,-108.9016
84394,30.2691,-108.755
84395,30.3228,-108.6264
84396,30.3212,-108.9465
84397,30.4033,-109.1225
84680,30.6317,-109.9687
84683,30.6697,-109.9791
84690,30.6511,-109.9692
84693,30.6275,-109.9594
84694,30.7527,-110.0169
84695,30.5202,-109.9202
85260,27.5514,-110.0833
85265,27.5148,-110.1431
85270,27.4622,-110.1089
85273,27.548,-110.1547
85275,27.5,-110.1142
85276,27.5972,-110.09
85277,27.3065,-110.1723
85278,27.4686,-110.1214
84880,30.0074,-110.2159
84890,30.0894,-110.2503
84893,30.0894,-110.2456
84894,29.9757,-110.2042
84895,29.9975,-110.2131
84940,29.7135,-110.1631
84943,29.7135,-110.1631
84944,29.6246,-110.1198
84945,29.7135,-110.1631
84950,29.6399,-110.2594
84953,29.7455,-110.184
84954,29.7501,-110.0376
84955,29.6342,-110.1362
84957,29.5149,-110.1453
84360,30.4793,-108.9398
84363,30.5389,-108.8189
84364,30.6295,-108.8071
84365,30.4947,-108.96
84366,30.4387,-108.9282
